URL	chrom://farber-hplc/test001/McKenna/4.03.26 Monica DY_test.seq/824.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	test001
Sequence	4.03.26 Monica DY_test
Name	AB int 3
Number	5
Position	RA5
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/3/2026 5:24:22 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003317
Time Max. (min)	107.503317
Data Points	32251
Detector	FLD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	counts
Signal Min.	-1,434,313.000000
Signal Max.	38,240,871.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	488 nm /520 nm

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.003317	n.a.	-1,143.000000
0.006650	0.2	-1,143.000000
0.009983	0.2	-1,143.000000
0.013317	0.2	-1,143.000000
0.016650	0.2	-1,143.000000
0.019983	0.2	-1,143.000000
0.023317	0.2	-1,143.000000
0.026650	0.2	-1,143.000000
0.029983	0.2	-1,143.000000
0.033317	0.2	-1,143.000000
0.036650	0.2	-98,996.000000
0.039983	0.2	-99,023.000000
0.043317	0.2	-99,048.000000
0.046650	0.2	-99,060.000000
0.049983	0.2	-99,051.000000
0.053317	0.2	-99,023.000000
0.056650	0.2	-98,987.000000
0.059983	0.2	-98,961.000000
0.063317	0.2	-98,966.000000
0.066650	0.2	-99,012.000000
0.069983	0.2	-99,088.000000
0.073317	0.2	-99,180.000000
0.076650	0.2	-99,274.000000
0.079983	0.2	-99,345.000000
0.083317	0.2	-99,377.000000
0.086650	0.2	-99,372.000000
0.089983	0.2	-99,334.000000
0.093317	0.2	-99,272.000000
0.096650	0.2	-99,203.000000
0.099983	0.2	-99,142.000000
0.103317	0.2	-99,090.000000
0.106650	0.2	-99,048.000000
0.109983	0.2	-99,012.000000
0.113317	0.2	-98,974.000000
0.116650	0.2	-98,946.000000
0.119983	0.2	-98,935.000000
0.123317	0.2	-98,939.000000
0.126650	0.2	-98,960.000000
0.129983	0.2	-99,001.000000
0.133317	0.2	-99,061.000000
0.136650	0.2	-99,135.000000
0.139983	0.2	-99,213.000000
0.143317	0.2	-99,286.000000
0.146650	0.2	-99,356.000000
0.149983	0.2	-99,432.000000
0.153317	0.2	-99,517.000000
0.156650	0.2	-99,594.000000
0.159983	0.2	-99,646.000000
0.163317	0.2	-99,664.000000
0.166650	0.2	-99,640.000000
0.169983	0.2	-99,570.000000
0.173317	0.2	-99,447.000000
0.176650	0.2	-99,292.000000
0.179983	0.2	-99,125.000000
0.183317	0.2	-98,966.000000
0.186650	0.2	-98,828.000000
0.189983	0.2	-98,732.000000
0.193317	0.2	-98,689.000000
0.196650	0.2	-98,698.000000
0.199983	0.2	-98,745.000000
0.203317	0.2	-98,824.000000
0.206650	0.2	-98,924.000000
0.209983	0.2	-99,031.000000
0.213317	0.2	-99,131.000000
0.216650	0.2	-99,214.000000
0.219983	0.2	-99,260.000000
0.223317	0.2	-99,253.000000
0.226650	0.2	-99,180.000000
0.229983	0.2	-99,046.000000
0.233317	0.2	-98,864.000000
0.236650	0.2	-98,660.000000
0.239983	0.2	-98,462.000000
0.243317	0.2	-98,291.000000
0.246650	0.2	-98,172.000000
0.249983	0.2	-98,110.000000
0.253317	0.2	-98,088.000000
0.256650	0.2	-98,088.000000
0.259983	0.2	-98,110.000000
0.263317	0.2	-98,164.000000
0.266650	0.2	-98,261.000000
0.269983	0.2	-98,398.000000
0.273317	0.2	-98,551.000000
0.276650	0.2	-98,693.000000
0.279983	0.2	-98,811.000000
0.283317	0.2	-98,900.000000
0.286650	0.2	-98,970.000000
0.289983	0.2	-99,029.000000
0.293317	0.2	-99,077.000000
0.296650	0.2	-99,110.000000
0.299983	0.2	-99,138.000000
0.303317	0.2	-99,166.000000
0.306650	0.2	-99,183.000000
0.309983	0.2	-99,178.000000
0.313317	0.2	-99,144.000000
0.316650	0.2	-99,079.000000
0.319983	0.2	-98,989.000000
0.323317	0.2	-98,890.000000
0.326650	0.2	-98,799.000000
0.329983	0.2	-98,726.000000
0.333317	0.2	-98,679.000000
0.336650	0.2	-98,658.000000
0.339983	0.2	-98,650.000000
0.343317	0.2	-98,639.000000
0.346650	0.2	-98,627.000000
0.349983	0.2	-98,615.000000
0.353317	0.2	-98,606.000000
0.356650	0.2	-98,611.000000
0.359983	0.2	-98,635.000000
0.363317	0.2	-98,671.000000
0.366650	0.2	-98,710.000000
0.369983	0.2	-98,740.000000
0.373317	0.2	-98,755.000000
0.376650	0.2	-98,766.000000
0.379983	0.2	-98,782.000000
0.383317	0.2	-98,806.000000
0.386650	0.2	-98,836.000000
0.389983	0.2	-98,881.000000
0.393317	0.2	-98,944.000000
0.396650	0.2	-99,005.000000
0.399983	0.2	-99,041.000000
0.403317	0.2	-99,052.000000
0.406650	0.2	-99,048.000000
0.409983	0.2	-99,030.000000
0.413317	0.2	-99,002.000000
0.416650	0.2	-98,969.000000
0.419983	0.2	-98,928.000000
0.423317	0.2	-98,881.000000
0.426650	0.2	-98,821.000000
0.429983	0.2	-98,749.000000
0.433317	0.2	-98,679.000000
0.436650	0.2	-98,621.000000
0.439983	0.2	-98,569.000000
0.443317	0.2	-98,509.000000
0.446650	0.2	-98,429.000000
0.449983	0.2	-98,333.000000
0.453317	0.2	-98,239.000000
0.456650	0.2	-98,156.000000
0.459983	0.2	-98,082.000000
0.463317	0.2	-98,032.000000
0.466650	0.2	-98,016.000000
0.469983	0.2	-98,036.000000
0.473317	0.2	-98,084.000000
0.476650	0.2	-98,152.000000
0.479983	0.2	-98,232.000000
0.483317	0.2	-98,303.000000
0.486650	0.2	-98,345.000000
0.489983	0.2	-98,357.000000
0.493317	0.2	-98,336.000000
0.496650	0.2	-98,286.000000
0.499983	0.2	-98,222.000000
0.503317	0.2	-98,163.000000
0.506650	0.2	-98,123.000000
0.509983	0.2	-98,112.000000
0.513317	0.2	-98,132.000000
0.516650	0.2	-98,174.000000
0.519983	0.2	-98,220.000000
0.523317	0.2	-98,271.000000
0.526650	0.2	-98,343.000000
0.529983	0.2	-98,435.000000
0.533317	0.2	-98,540.000000
0.536650	0.2	-98,658.000000
0.539983	0.2	-98,775.000000
0.543317	0.2	-98,873.000000
0.546650	0.2	-98,950.000000
0.549983	0.2	-98,998.000000
0.553317	0.2	-99,010.000000
0.556650	0.2	-98,989.000000
0.559983	0.2	-98,949.000000
0.563317	0.2	-98,903.000000
0.566650	0.2	-98,852.000000
0.569983	0.2	-98,778.000000
0.573317	0.2	-98,666.000000
0.576650	0.2	-98,514.000000
0.579983	0.2	-98,319.000000
0.583317	0.2	-98,091.000000
0.586650	0.2	-97,852.000000
0.589983	0.2	-97,619.000000
0.593317	0.2	-97,397.000000
0.596650	0.2	-97,191.000000
0.599983	0.2	-97,023.000000
0.603317	0.2	-96,910.000000
0.606650	0.2	-96,845.000000
0.609983	0.2	-96,801.000000
